"","X1.x","yearID.x","playerID","teamID","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y"
"182",30099,2013,"duncash01","TBA","AL",20,15,20,4,0,0,4,0,0,0,0,0,0,0,15,5,0,1,20,55,6,10,1,0,2,6,0,0,9,14,0,0,0,0,4,0.181818181818182,7,0.605965909090909,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",30100,2013,"dunnad01","CHA","AL",149,145,149,73,0,0,71,0,0,0,3,0,0,3,74,3,0,1,149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2,0.219047619047619,66,0.761509374754844,"AvgPoor","AvgPoor",30784,2014,"AL",106,102,106,29,1,0,23,0,0,0,4,0,2,6,75,4,0,1,106,363,43,80,17,0,20,54,1,1,65,132,5,3,0,4,5,0.220385674931129,43,0.772736772109813,"AvgPoor","AvgPoor"
"184",30101,2013,"dysonja01","KCA","AL",87,61,87,73,0,0,0,0,0,0,0,73,0,73,10,2,14,1,87,213,30,55,9,4,2,17,34,6,21,45,1,1,3,1,4,0.258215962441315,40,0.692468369539269,"AvgPoor","AvgPoor",30786,2014,"AL",120,66,120,108,0,0,0,0,0,0,3,106,0,108,3,3,18,1,120,260,33,70,4,4,1,24,36,7,22,52,0,0,6,2,5,0.269230769230769,61,0.650866738894908,"AvgPoor","AvgPoor"
"185",30102,2013,"eatonad02","ARI","NL",66,56,66,60,0,0,0,0,0,0,35,30,4,60,1,6,3,1,66,250,40,63,10,4,3,22,5,2,17,44,0,6,3,1,4,0.252,46,0.673868613138686,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",30103,2013,"ellisaj01","LAN","NL",115,109,115,113,0,113,0,0,0,0,0,0,0,0,0,2,0,1,115,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11,0.238461538461538,65,0.681670131670132,"AvgPoor","AvgPoor",30788,2014,"NL",93,89,93,92,0,92,0,0,0,0,0,0,0,0,0,2,0,1,93,283,21,54,9,0,3,25,0,0,53,57,5,4,3,4,15,0.190812720848057,42,0.577091379735393,"AvgPoor","AvgPoor"
"187",30104,2013,"ellisma01","LAN","NL",126,106,126,119,0,0,0,119,1,0,0,0,0,0,0,14,0,1,126,433,46,117,13,2,6,48,4,1,26,74,2,10,6,5,5,0.270207852193995,96,0.673824071096559,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",30105,2013,"ellsbja01","BOS","AL",134,134,134,134,0,0,0,0,0,0,0,134,0,134,0,0,0,1,134,577,92,172,31,8,9,53,52,4,47,92,3,5,1,2,12,0.298093587521664,124,0.781335230315831,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",30106,2013,"elmorja01","HOU","AL",52,30,52,43,1,1,1,12,1,20,9,2,1,12,6,9,7,1,52,120,16,29,4,0,2,6,1,6,13,20,0,0,2,1,1,0.241666666666667,23,0.638432835820895,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",30107,2013,"encared01","TOR","AL",142,142,142,87,0,0,79,0,10,0,0,0,0,0,55,0,0,1,142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20,0.271698113207547,78,0.904332634521314,"AvgPoor","Good",30792,2014,"AL",128,127,128,81,0,0,80,0,0,0,2,0,0,2,46,1,0,1,128,477,75,128,27,2,34,98,2,0,62,82,6,2,0,1,18,0.268343815513627,65,0.901413353756179,"AvgPoor","Good"
"191",30108,2013,"escobal02","KCA","AL",158,156,158,158,0,0,0,0,0,158,0,0,0,0,0,1,1,1,158,607,57,142,20,4,4,52,22,0,19,84,1,3,9,4,12,0.233937397034596,114,0.558918983632242,"AvgPoor","AvgPoor",30793,2014,"AL",162,162,162,162,0,0,0,0,0,162,0,0,0,0,0,0,0,1,162,579,74,165,34,5,3,50,31,6,23,83,1,6,8,4,12,0.284974093264249,123,0.693504690304446,"Good","AvgPoor"
"192",30109,2013,"escobed01","MIN","AL",66,40,66,60,0,0,0,7,23,38,1,0,0,1,1,4,10,1,66,165,23,39,5,2,3,10,0,2,11,34,0,0,2,1,0,0.236363636363636,29,0.62794042116076,"AvgPoor","AvgPoor",30794,2014,"AL",133,117,133,132,0,0,0,9,25,98,2,1,0,3,1,5,4,1,133,433,52,119,35,2,6,37,1,1,24,93,1,2,4,2,6,0.274826789838337,76,0.721000135261731,"AvgPoor","AvgPoor"
"193",30110,2013,"escobyu01","TBA","AL",153,149,153,153,0,0,0,0,0,153,0,0,0,0,0,1,0,1,153,508,61,130,27,1,9,56,4,4,57,73,2,3,6,4,19,0.255905511811024,93,0.698309564451297,"AvgPoor","AvgPoor",30795,2014,"AL",137,134,137,136,0,0,0,0,0,136,1,0,0,1,0,2,0,1,137,476,33,123,18,0,7,39,1,1,43,60,3,4,4,2,15,0.258403361344538,98,0.664145658263305,"AvgPoor","AvgPoor"
"194",30111,2013,"espinda01","WAS","NL",44,44,44,44,0,0,0,43,0,1,0,0,0,0,0,0,0,1,44,158,11,25,9,0,3,12,1,0,4,47,0,3,1,1,1,0.158227848101266,13,0.464922983071527,"AvgPoor","AvgPoor",30796,2014,"NL",114,85,114,100,0,0,0,89,0,12,0,0,0,0,0,14,4,1,114,333,31,73,14,3,8,27,8,1,18,122,5,12,0,1,5,0.219219219219219,48,0.634318384318384,"AvgPoor","AvgPoor"
"195",30112,2013,"ethiean01","LAN","NL",142,129,142,133,0,0,0,0,0,0,8,74,54,133,2,9,0,1,142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9,0.271784232365145,84,0.7830918490617,"AvgPoor","AvgPoor",30797,2014,"NL",130,79,130,93,0,0,1,0,0,0,16,68,15,92,1,41,0,1,130,341,29,85,17,6,4,42,2,2,31,74,3,6,1,1,5,0.249266862170088,58,0.691401202423417,"AvgPoor","AvgPoor"
"196",30113,2013,"faluir01","KCA","AL",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.5,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",30114,2013,"federti01","LAN","NL",56,42,56,47,0,45,2,0,0,0,0,0,0,0,0,10,0,1,56,160,12,37,8,0,4,16,0,0,10,56,5,0,2,1,5,0.23125,25,0.631103801169591,"AvgPoor","AvgPoor",30801,2014,"NL",23,19,23,22,0,22,0,0,0,0,0,0,0,0,0,1,0,1,23,71,2,8,3,0,1,5,0,0,3,18,0,1,2,1,3,0.1,4,0.355077835433655,"AvgPoor","AvgPoor"
"198",30115,2013,"fieldpr01","DET","AL",162,162,162,151,0,0,151,0,0,0,0,0,0,0,11,0,0,1,162,624,82,174,36,0,25,106,1,1,75,117,5,9,0,4,20,0.278846153846154,113,0.819090319792567,"AvgPoor","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",30116,2013,"fieldth01","LAA","AL",15,5,15,15,0,0,0,9,3,5,0,0,0,0,0,0,1,1,15,26,4,4,0,0,0,0,0,0,1,7,0,0,0,0,0,0.153846153846154,4,0.339031339031339,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",30117,2013,"flahery01","BAL","AL",85,69,85,78,0,0,4,65,7,9,0,0,0,0,4,10,0,1,85,246,28,55,11,0,10,27,2,0,19,62,3,5,1,0,2,0.223577235772358,34,0.682836495031617,"AvgPoor","AvgPoor",30805,2014,"AL",102,78,102,99,0,0,3,30,43,29,1,0,1,2,0,3,1,1,102,281,33,62,15,1,7,32,1,0,22,68,2,5,3,1,3,0.220640569395018,39,0.643897776088634,"AvgPoor","AvgPoor"
"201",30118,2013,"florewi01","NYN","NL",27,26,27,26,0,0,0,2,26,0,0,0,0,0,0,1,0,1,27,95,8,20,5,0,1,13,0,0,5,23,0,0,0,1,1,0.210526315789474,14,0.542261594580511,"AvgPoor","AvgPoor",30806,2014,"NL",78,67,78,70,0,0,0,19,1,51,0,0,0,0,0,8,0,1,78,259,28,65,13,1,6,29,1,0,12,31,2,1,1,1,6,0.250965250965251,45,0.664092664092664,"AvgPoor","AvgPoor"
"202",30119,2013,"floripe01","MIN","AL",134,127,134,133,0,0,0,0,0,133,0,0,0,0,0,0,3,1,134,403,44,89,17,0,9,44,15,6,33,115,1,2,5,3,7,0.220843672456576,63,0.611203952217777,"AvgPoor","AvgPoor",30807,2014,"AL",33,26,33,31,0,0,0,0,0,31,0,0,0,0,2,0,4,1,33,76,7,7,1,1,0,1,6,0,8,22,0,0,2,0,2,0.1,5,0.31015037593985,"AvgPoor","AvgPoor"
"203",30120,2013,"flowety01","CHA","AL",84,77,84,84,0,84,0,0,0,0,0,0,0,0,0,0,0,1,84,256,24,50,11,0,10,24,0,1,14,94,1,4,0,1,9,0.1953125,29,0.602741477272727,"AvgPoor","AvgPoor",30808,2014,"AL",127,120,127,124,0,124,0,0,0,0,0,0,0,0,0,2,1,1,127,407,42,98,16,1,15,50,0,1,25,159,0,8,1,1,10,0.240786240786241,66,0.692629549772407,"AvgPoor","AvgPoor"
"204",30121,2013,"forsylo01","SDN","NL",75,57,75,66,0,0,0,34,11,11,11,0,3,13,0,12,0,1,75,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5,0.213636363636364,34,0.612809917355372,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",30122,2013,"fowlede01","COL","NL",119,106,119,110,0,0,0,0,0,0,0,110,0,110,0,9,1,1,119,415,71,109,18,3,12,42,19,9,65,105,1,6,4,2,5,0.262650602409639,76,0.776081374679044,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",30123,2013,"francbe01","NYA","AL",21,14,21,8,0,0,0,0,0,0,3,0,5,8,11,4,1,1,21,44,4,5,0,0,1,1,0,0,5,11,0,1,0,0,0,0.113636363636364,4,0.401818181818182,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",30124,2013,"francje02","KCA","AL",59,49,59,54,0,0,0,0,0,0,0,0,54,54,3,4,3,1,59,183,19,38,8,2,3,13,2,0,8,49,2,2,0,0,5,0.207650273224044,25,0.571109034797135,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",30125,2013,"francje02","SFN","NL",22,15,22,18,0,0,0,0,0,0,16,2,1,18,0,7,0,2,22,62,1,12,2,0,0,4,1,0,1,12,0,0,0,0,2,0.193548387096774,10,0.43215565796211,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",30126,2013,"francju02","ATL","NL",35,31,35,30,0,0,0,0,30,0,0,0,0,0,2,4,0,1,35,108,10,26,2,0,5,16,0,1,7,43,0,0,0,0,0,0.240740740740741,19,0.685104669887279,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",30127,2013,"francju02","MIL","NL",89,66,89,70,0,0,67,0,4,0,0,0,0,0,0,21,0,2,89,240,26,53,10,1,13,32,0,1,25,95,3,3,0,2,3,0.220833333333333,29,0.733333333333333,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",30128,2013,"frandke01","PHI","NL",119,52,119,63,0,0,40,20,4,0,0,0,0,0,0,61,0,1,119,252,27,59,10,1,5,26,1,0,12,29,0,11,1,2,10,0.234126984126984,43,0.637298722136267,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",30129,2013,"frankni01","SEA","AL",102,92,102,98,0,0,0,96,0,3,0,0,0,0,2,5,3,1,102,369,38,83,20,1,12,45,6,1,42,113,1,0,0,1,2,0.224932249322493,50,0.685511879390639,"AvgPoor","AvgPoor",30815,2014,"AL",17,13,17,14,0,0,0,5,1,7,0,0,2,2,2,2,0,1,17,47,3,6,0,1,0,2,1,0,3,21,0,1,0,1,0,0.127659574468085,5,0.362520458265139,"AvgPoor","AvgPoor"
"213",30130,2013,"frazito01","CIN","NL",150,141,150,148,0,0,0,0,147,0,2,0,0,2,0,6,0,1,150,531,63,124,29,3,19,73,6,5,50,125,1,14,2,3,14,0.233521657250471,73,0.721160931919959,"AvgPoor","AvgPoor",30817,2014,"NL",157,155,157,156,0,0,43,0,124,0,0,0,0,0,0,1,0,1,157,597,88,163,22,1,29,80,20,8,52,139,2,7,0,4,9,0.273031825795645,111,0.795325110400487,"AvgPoor","AvgPoor"
"214",30131,2013,"freemfr01","ATL","NL",147,145,147,147,0,0,147,0,0,0,0,0,0,0,0,0,1,1,147,551,89,176,27,2,23,109,1,0,66,121,10,7,0,5,10,0.319419237749546,124,0.896773895706318,"Good","Good",30818,2014,"NL",162,162,162,162,0,0,162,0,0,0,0,0,0,0,0,0,0,1,162,607,93,175,43,4,18,78,3,4,90,145,4,8,0,3,18,0.28830313014827,110,0.846878228576215,"Good","Good"
"215",30132,2013,"freesda01","SLN","NL",138,131,138,132,0,0,0,0,132,0,0,0,0,0,2,4,0,1,138,462,53,121,26,1,9,60,1,2,47,106,1,9,0,3,25,0.261904761904762,85,0.720683666940865,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",30133,2013,"freimna01","OAK","AL",80,50,80,59,0,0,59,0,0,0,0,0,0,0,13,23,0,1,80,190,10,52,8,1,4,24,0,0,14,31,0,2,0,2,8,0.273684210526316,39,0.716396761133603,"AvgPoor","AvgPoor",30820,2014,"AL",36,24,36,33,0,0,33,0,0,0,0,0,0,0,2,7,1,1,36,87,12,19,5,0,5,15,0,0,5,23,1,1,0,0,6,0.218390804597701,9,0.717093066370041,"AvgPoor","AvgPoor"
"217",30134,2013,"fryerer01","MIN","AL",6,4,6,5,0,5,0,0,0,0,0,0,0,0,1,1,0,1,6,13,2,5,1,0,1,4,0,0,3,3,0,0,0,0,1,0.323292244821646,3,0.922348942348942,"Good","Good",30821,2014,"AL",28,21,28,24,0,24,0,0,0,0,0,0,0,0,3,2,2,1,28,75,11,16,4,0,1,5,1,0,5,15,0,1,0,0,0,0.213333333333333,11,0.578271604938272,"AvgPoor","AvgPoor"
"218",30135,2013,"fuentre01","SDN","NL",23,7,23,17,0,0,0,0,0,0,2,15,0,17,0,6,4,1,23,33,4,5,0,0,0,1,3,0,3,16,0,0,0,0,0,0.151515151515152,5,0.373737373737374,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",30136,2013,"fuldsa01","TBA","AL",119,48,118,106,1,0,0,0,0,0,55,29,28,105,5,12,13,1,119,176,25,35,0,3,2,17,8,2,17,28,0,1,4,2,6,0.198863636363636,30,0.537453617810761,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",30137,2013,"galvifr01","PHI","NL",70,49,70,58,0,0,0,23,16,11,10,0,0,10,0,14,0,1,70,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5,0.234146341463415,33,0.668470876489587,"AvgPoor","AvgPoor",30826,2014,"NL",43,32,43,41,0,0,0,7,11,25,0,0,0,0,0,4,1,1,43,119,14,21,3,1,4,12,1,0,8,30,0,0,0,1,0,0.176470588235294,13,0.545890231092437,"AvgPoor","AvgPoor"
"221",30138,2013,"garciav01","CHA","AL",42,41,42,42,0,0,0,0,0,0,0,8,36,42,0,1,0,2,42,161,19,49,4,2,5,21,3,2,5,38,0,1,0,1,5,0.304347826086957,38,0.774585921325052,"Good","AvgPoor",30827,2014,"AL",46,46,46,46,0,0,0,0,0,0,0,0,46,46,0,0,0,1,46,172,19,42,8,0,7,29,4,1,14,44,1,2,0,2,5,0.244186046511628,27,0.718053855569155,"AvgPoor","AvgPoor"
"222",30139,2013,"garciav01","DET","AL",30,19,30,29,0,0,0,0,0,0,3,23,5,29,0,9,0,1,30,83,12,20,3,1,2,10,0,1,4,21,0,0,0,1,3,0.240963855421687,14,0.646221248630887,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",30140,2013,"garcile02","CHA","AL",20,12,20,18,0,0,0,9,2,3,0,6,0,6,0,4,2,2,20,49,2,10,1,0,0,1,6,2,4,18,0,0,0,1,0,0.204081632653061,9,0.483749055177627,"AvgPoor","AvgPoor",30829,2014,"AL",74,32,73,53,1,0,0,14,15,9,2,14,3,19,5,9,18,1,74,145,13,24,3,0,1,6,11,1,5,48,1,0,4,1,6,0.16551724137931,20,0.398949531856588,"AvgPoor","AvgPoor"
"224",30141,2013,"garcile02","TEX","AL",25,13,25,20,0,0,0,12,4,4,0,0,0,0,3,5,2,1,25,52,8,10,0,1,0,1,1,0,3,16,0,0,2,0,0,0.192307692307692,9,0.467132867132867,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",30142,2013,"gardnbr01","NYA","AL",145,132,145,138,0,0,0,0,0,0,0,138,0,138,3,9,0,1,145,539,81,147,33,10,8,52,24,8,52,127,1,8,7,3,8,0.272727272727273,96,0.759438236182422,"AvgPoor","AvgPoor",30830,2014,"AL",148,142,148,146,0,0,0,0,0,0,126,25,1,146,1,3,0,1,148,555,87,142,25,8,17,58,21,5,56,134,0,6,13,6,3,0.255855855855856,92,0.749069454687432,"AvgPoor","AvgPoor"
"226",30143,2013,"gattiev01","ATL","NL",105,90,105,90,0,42,4,0,0,0,48,0,0,48,2,13,0,1,105,354,44,86,21,0,21,65,0,0,21,81,4,4,0,3,10,0.242937853107345,44,0.770801904930931,"AvgPoor","AvgPoor",30831,2014,"NL",108,93,108,93,0,93,0,0,0,0,0,0,0,0,3,14,0,1,108,369,41,97,17,1,22,52,0,0,22,97,3,8,0,2,9,0.262872628726287,57,0.809933161675756,"AvgPoor","Good"
"227",30144,2013,"gennesc01","MIL","NL",69,56,69,59,0,0,0,59,0,0,0,0,0,0,0,12,0,1,69,213,29,69,11,2,6,21,2,1,10,42,0,1,5,1,0,0.323943661971831,50,0.834428794992175,"Good","Good",30832,2014,"NL",137,110,137,119,0,0,0,119,0,0,0,0,1,1,0,23,0,1,137,440,55,127,31,3,9,54,6,3,22,67,5,0,8,4,11,0.288636363636364,84,0.753833398361295,"Good","AvgPoor"
"228",30145,2013,"gentrcr01","TEX","AL",106,69,106,102,0,0,0,0,0,0,34,71,0,102,2,28,1,1,106,246,39,69,12,4,2,22,24,3,29,46,2,8,3,1,5,0.280487804878049,51,0.759418298408336,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",30146,2013,"getzch01","KCA","AL",78,62,78,68,0,0,0,68,0,0,0,0,0,0,5,3,9,1,78,209,29,46,6,1,1,18,16,3,20,24,3,0,8,0,9,0.220095693779904,38,0.560936879714172,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",30147,2013,"giavojo01","KCA","AL",14,12,14,13,0,0,0,13,0,0,0,0,0,0,1,1,0,1,14,41,4,9,3,0,0,4,0,0,5,4,0,2,0,0,0,0.219512195121951,6,0.626016260162602,"AvgPoor","AvgPoor",30835,2014,"AL",12,10,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,1,12,37,8,8,1,0,1,5,0,1,1,5,0,2,0,1,1,0.216216216216216,6,0.592617007251154,"AvgPoor","AvgPoor"
"231",30148,2013,"gillaco01","CHA","AL",134,110,134,121,0,0,12,0,113,0,0,0,0,0,1,15,2,1,134,408,46,100,14,3,13,40,0,1,37,79,4,1,0,6,7,0.245098039215686,70,0.695015616866215,"AvgPoor","AvgPoor",30836,2014,"AL",130,120,130,127,0,0,0,0,127,0,0,0,0,0,0,9,0,1,130,464,50,131,31,5,7,57,0,4,36,78,4,3,0,3,5,0.282327586206897,88,0.751916655308709,"Good","AvgPoor"
"232",30149,2013,"gilleco01","CHN","NL",25,12,25,17,0,0,0,0,0,0,3,1,13,17,0,11,0,2,25,50,6,12,2,0,0,4,0,0,6,13,0,1,1,1,2,0.24,10,0.607586206896552,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",30150,2013,"gilleco01","SFN","NL",3,2,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,1,3,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",30151,2013,"gimench01","TBA","AL",4,0,4,3,0,1,1,0,1,0,0,0,0,0,0,2,0,1,4,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0.333333333333333,0,0.922348942348942,"Good","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",30152,2013,"gimenhe01","CHA","AL",26,19,26,23,0,23,0,0,0,0,0,0,0,0,0,3,0,1,26,68,8,13,4,0,2,10,0,0,7,22,1,2,0,3,1,0.191176470588235,7,0.613235294117647,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
